date,home_team,away_team,elo_diff,form_diff,h2h_home_rate,neutral_venue,result
2021-02-24,Guatemala,Nicaragua,20.0,1.3333333333333335,0.5,0,H
2021-03-13,Kenya,South Sudan,-0.8622785981997367,0.0,0.5,0,H
2021-03-15,Kenya,Tanzania,28.080891467271613,1.4166666666666667,0.5,0,H
2021-03-17,Ethiopia,Malawi,18.894733174614885,0.8333333333333333,0.5,0,H
2021-03-20,Oman,Jordan,2.759376462624914,-0.3999999999999999,0.5,1,D
2021-03-24,Latvia,Montenegro,-16.024978677201034,0.0,0.5,0,A
2021-03-24,Malta,Russia,41.010270691904,1.6,0.5,0,A
2021-03-24,Slovenia,Croatia,68.43136827383773,1.4000000000000001,0.5,0,H
2021-03-24,Cyprus,Slovakia,-26.80312623551208,-0.3999999999999999,0.5,0,D
2021-03-24,Chad,Namibia,0.5714536248995046,0.0,0.5,0,A
2021-03-24,Uganda,Burkina Faso,-28.07704492283642,-1.0,0.5,0,D
2021-03-24,South Sudan,Malawi,17.508927970322247,0.6,0.5,1,A
2021-03-24,Gibraltar,Norway,-2.8960160527419703,-0.3999999999999999,0.5,0,A
2021-03-24,São Tomé and Príncipe,Sudan,-11.66819088895977,-1.0,0.5,0,A
2021-03-24,Rwanda,Mozambique,28.836107578753854,1.0,0.5,0,H
2021-03-24,Ethiopia,Madagascar,29.971549980403324,1.4166666666666667,0.5,0,H
2021-03-24,Guinea,Mali,-10.291747213550025,-0.6666666666666665,0.5,1,H
2021-03-24,Estonia,Czech Republic,-61.28724272394993,-1.2000000000000002,0.5,1,A
2021-03-24,Turkey,Netherlands,-18.957671963900566,-0.6000000000000001,0.5,0,H
2021-03-24,Finland,Bosnia and Herzegovina,65.24136468440702,2.1999999999999997,0.5,0,D
2021-03-24,Belarus,Honduras,2.3057229137668855,0.8999999999999999,0.5,0,D
2021-03-24,Jordan,Lebanon,7.032299423063932,1.4,0.5,1,H
2021-03-24,Kosovo,Lithuania,-60.44308496092208,-0.8,0.5,0,H
2021-03-24,Antigua and Barbuda,Montserrat,0.0,0.0,0.5,1,D
2021-03-24,Suriname,Cayman Islands,0.0,0.0,0.5,0,H
2021-03-24,Guatemala,Cuba,29.424988722154694,1.5,0.5,0,H
2021-03-24,Qatar,Luxembourg,0.3168888958350635,-0.3999999999999999,0.5,1,H
2021-03-24,Saint Kitts and Nevis,Puerto Rico,0.0,-0.5,0.5,1,H
2021-03-24,Portugal,Azerbaijan,44.42126857885751,1.2,0.5,1,H
2021-03-24,Serbia,Republic of Ireland,39.326453646919845,0.9999999999999999,0.5,0,H
2021-03-24,France,Ukraine,83.19920070926537,1.4,1.0,0,D
2021-03-24,Belgium,Wales,11.566560884521095,0.19999999999999973,0.5,0,H
2021-03-24,Dominican Republic,Dominica,-9.62993559646543,-0.5,0.5,0,H
2021-03-25,South Africa,Ghana,10.804953179065478,0.25,0.5,0,D
2021-03-25,Andorra,Albania,-81.20204662652122,-2.0,0.5,0,A
2021-03-25,Hungary,Poland,27.968759387231103,0.8000000000000003,0.5,0,D
2021-03-25,Germany,Iceland,52.86993082587287,2.0,0.5,0,H
2021-03-25,Liechtenstein,Armenia,-22.92110745143941,-1.2000000000000002,0.5,0,A
2021-03-25,Romania,North Macedonia,-24.984940956070204,-0.20000000000000018,0.5,0,H
2021-03-25,Gambia,Angola,10.543061466980816,0.6666666666666667,0.5,0,H
2021-03-25,Tajikistan,Mongolia,-17.74994394826308,-0.25,0.5,0,H
2021-03-25,Comoros,Togo,30.271682456797635,1.6666666666666667,0.5,0,D
2021-03-25,Kenya,Egypt,-0.4778544784433052,-1.0,0.5,0,D
2021-03-25,Botswana,Zimbabwe,10.256168376891765,0.8333333333333334,0.5,0,A
2021-03-25,Equatorial Guinea,Tanzania,46.96185147725191,2.75,0.5,0,H
2021-03-25,Libya,Tunisia,-37.19331790981391,-2.0,0.5,0,A
2021-03-25,England,San Marino,63.47323397742389,1.4,0.5,0,H
2021-03-25,Gabon,DR Congo,-11.118072744826122,-0.25,0.5,0,H
2021-03-25,Moldova,Faroe Islands,-70.83677747973297,-1.0,0.5,0,D
2021-03-25,Zambia,Algeria,-10.247648076815494,-0.19999999999999996,0.5,0,D
2021-03-25,Israel,Denmark,-29.030463554608104,-1.0,0.5,0,A
2021-03-25,Bahrain,Syria,29.41718255579076,1.5,0.5,0,H
2021-03-25,India,Oman,0.07941956900890546,0.0,0.5,1,D
2021-03-25,Japan,South Korea,9.99934286247344,0.25,0.5,0,H
2021-03-25,Scotland,Austria,-38.360405794396456,-1.2000000000000002,0.5,0,D
2021-03-25,Saudi Arabia,Kuwait,18.874026895100315,1.5,0.5,0,H
2021-03-25,United States,Jamaica,37.902784512974904,1.1,0.5,1,H
2021-03-25,El Salvador,Grenada,-18.838476406297787,-1.0,0.5,0,H
2021-03-25,Canada,Bermuda,8.866474433049461,1.0,0.5,1,H
2021-03-25,Panama,Barbados,18.194387352120884,1.4,0.5,1,H
2021-03-25,Haiti,Belize,0.0,0.0,0.5,0,H
2021-03-25,Trinidad and Tobago,Guyana,-9.158109136076973,-1.0,0.5,1,H
2021-03-25,Spain,Greece,-7.442224419602326,-0.6000000000000001,0.5,0,D
2021-03-25,Sweden,Georgia,-15.169981341039602,0.0,0.5,0,H
2021-03-25,Bulgaria,Switzerland,-10.253762979501516,-0.19999999999999996,0.5,0,A
2021-03-25,Italy,Northern Ireland,90.4889046011233,2.0,0.5,0,H
2021-03-25,Curaçao,Saint Vincent and the Grenadines,0.0,0.0,0.5,0,H
2021-03-26,Congo,Senegal,-10.0,-0.6666666666666667,0.5,0,D
2021-03-26,Niger,Ivory Coast,17.784729589178824,1.0,0.5,1,A
2021-03-26,Eswatini,Guinea-Bissau,10.0,0.5,0.5,0,A
2021-03-26,Chile,Bolivia,17.4663843203316,0.75,0.5,0,H
2021-03-26,Mauritania,Morocco,-28.324384605566138,-1.1666666666666667,0.5,0,D
2021-03-26,Burundi,Central African Republic,38.899395883411444,2.3333333333333335,0.5,0,D
2021-03-26,Cape Verde,Cameroon,-19.395282406303295,-0.75,0.5,0,H
2021-03-27,Belarus,Estonia,43.346908554717174,0.9999999999999999,0.5,0,H
2021-03-27,Lesotho,Sierra Leone,9.998682493237084,0.0,0.5,0,D
2021-03-27,Slovakia,Malta,-34.65061018121719,-0.6000000000000001,0.5,0,D
2021-03-27,Croatia,Cyprus,8.19791260298166,-0.8,0.5,0,H
2021-03-27,Russia,Slovenia,-51.486770389717094,-1.2000000000000002,0.5,0,H
2021-03-27,Norway,Turkey,7.7916347129933,0.3999999999999999,0.5,1,A
2021-03-27,Benin,Nigeria,28.851294951072305,1.5833333333333335,0.5,0,A
2021-03-27,Netherlands,Latvia,1.1015225671239932,0.20000000000000018,0.5,0,H
2021-03-27,Montenegro,Gibraltar,46.80677728056094,0.6000000000000001,0.5,0,H
2021-03-27,Czech Republic,Belgium,-30.87112935522873,-1.2,0.5,0,D
2021-03-27,Serbia,Portugal,-33.61356107065035,-0.5999999999999999,0.5,0,D
2021-03-27,Aruba,Suriname,-10.0,-2.0,0.5,1,A
2021-03-27,Bahamas,Saint Kitts and Nevis,-10.0,-2.0,0.5,0,A
2021-03-27,Turks and Caicos Islands,Nicaragua,9.424988722154694,0.33333333333333337,0.5,1,A
2021-03-27,Anguilla,Dominican Republic,-0.6471652738594003,-0.33333333333333326,0.5,1,A
2021-03-27,British Virgin Islands,Guatemala,-38.58008857995037,-1.6,0.5,1,A
2021-03-27,United States Virgin Islands,Antigua and Barbuda,0.0,0.0,0.5,0,A
2021-03-27,Wales,Mexico,-3.0627504668370875,-0.5,0.5,0,H
2021-03-27,Qatar,Azerbaijan,17.077027479117305,0.5999999999999999,0.5,1,H
2021-03-27,Nepal,Bangladesh,-7.982504111493654,-0.8333333333333333,0.0,0,D
2021-03-27,Bosnia and Herzegovina,Costa Rica,-6.752765009567838,0.0,0.5,0,D
2021-03-27,Republic of Ireland,Luxembourg,-25.586183274870564,-0.6000000000000001,0.5,0,A
2021-03-28,Albania,England,-0.047689793770814504,0.8,0.5,0,A
2021-03-28,Tanzania,Libya,-7.834814399563811,0.2,0.5,0,H
2021-03-28,San Marino,Hungary,-80.13287048925054,-1.4,0.5,0,A
2021-03-28,Armenia,Iceland,74.97224618843984,2.2,0.5,0,H
2021-03-28,North Macedonia,Liechtenstein,26.064420539546745,0.9999999999999999,0.5,0,H
2021-03-28,Sudan,South Africa,-8.31617376066015,0.0,0.5,0,H
2021-03-28,Namibia,Guinea,-37.72267828888471,-1.5,0.5,0,H
2021-03-28,Mali,Chad,46.88359999104523,2.0,0.5,0,H
2021-03-28,Ghana,São Tomé and Príncipe,29.12977147900483,1.4,0.5,0,H
2021-03-28,Tunisia,Equatorial Guinea,-1.3795999011167623,-0.7999999999999998,0.5,0,H
2021-03-28,Israel,Scotland,-15.680629068955795,0.19999999999999996,1.0,0,D
2021-03-28,Romania,Germany,-13.965841850524157,0.0,0.5,0,A
2021-03-28,Austria,Faroe Islands,37.45442112973819,1.0000000000000002,0.5,0,H
2021-03-28,Poland,Andorra,70.56978095012346,1.4,0.5,0,H
2021-03-28,Ukraine,Finland,-51.65078515645223,-1.2,0.5,0,D
2021-03-28,Denmark,Moldova,99.79053594594166,2.0,0.5,0,H
2021-03-28,Greece,Honduras,34.515461527693105,1.1333333333333333,0.5,0,H
2021-03-28,Northern Ireland,United States,-100.39129827910847,-2.4,0.5,0,A
2021-03-28,Cuba,Curaçao,-19.155099857795676,-3.0,0.5,1,A
2021-03-28,Dominica,Panama,-18.523301117309984,-1.4,0.5,1,A
2021-03-28,Montserrat,El Salvador,8.296792210597232,0.0,0.5,1,D
2021-03-28,Georgia,Spain,-30.417872656867075,-0.7999999999999999,0.5,0,A
2021-03-28,Kosovo,Sweden,-23.797708457518638,0.19999999999999996,0.0,0,A
2021-03-28,Switzerland,Lithuania,-21.479362615860964,0.20000000000000018,0.5,0,H
2021-03-28,Bulgaria,Italy,-97.4840682060385,-1.8,0.5,0,A
2021-03-28,Kazakhstan,France,-72.74229627847467,-1.6,0.5,0,A
2021-03-28,Puerto Rico,Trinidad and Tobago,-11.105421402333604,-0.5,0.5,0,D
2021-03-29,Togo,Kenya,-37.77240754060563,-1.1,0.5,0,A
2021-03-29,United Arab Emirates,India,-9.143888103953486,0.0,0.5,0,H
2021-03-29,Zimbabwe,Zambia,-7.742329860225482,-0.1499999999999999,0.5,0,A
2021-03-29,Algeria,Botswana,27.734299601252815,0.8,0.5,0,H
2021-03-29,Egypt,Comoros,9.689253970005893,0.6666666666666667,0.5,0,H
2021-03-29,DR Congo,Gambia,-27.814639156569456,-1.25,0.5,0,H
2021-03-29,Angola,Gabon,-11.6434177236315,-0.5,0.5,0,H
2021-03-29,Burkina Faso,South Sudan,46.64899424756618,1.4000000000000001,0.5,0,H
2021-03-29,Cayman Islands,Canada,-28.611332170279866,-2.25,0.5,1,A
2021-03-29,Uzbekistan,Iraq,-27.262628787499125,-0.8,0.0,0,A
2021-03-29,Nepal,Bangladesh,-7.5230750744608486,-0.5833333333333334,0.0,0,H
2021-03-29,Kuwait,Lebanon,-9.396455654932652,0.0,0.5,1,D
2021-03-29,Ecuador,Bolivia,56.92180405685531,2.05,1.0,0,H
2021-03-29,Malawi,Uganda,-16.686570178454303,-0.33333333333333326,0.5,0,H
2021-03-30,Turkey,Latvia,23.42657960610336,0.6000000000000001,0.5,0,D
2021-03-30,Cyprus,Slovenia,-91.03314945652164,-0.8,0.5,0,H
2021-03-30,Croatia,Malta,-40.95784535360008,-0.8,0.5,0,H
2021-03-30,Slovakia,Russia,-26.46730114607999,0.20000000000000018,0.5,0,H
2021-03-30,Saudi Arabia,Palestine,-1.1177156908413508,-1.0,0.5,0,H
2021-03-30,Nigeria,Lesotho,9.99965391106798,0.5333333333333333,0.5,0,H
2021-03-30,Central African Republic,Mauritania,-18.597876220692342,-0.9166666666666667,0.5,0,A
2021-03-30,Guinea-Bissau,Congo,-9.966901320575744,-0.25,0.5,0,H
2021-03-30,Cameroon,Rwanda,-0.8309605748552258,-0.06666666666666665,0.5,0,D
2021-03-30,Mozambique,Cape Verde,-48.06904970817732,-1.6,0.5,0,A
2021-03-30,Senegal,Eswatini,29.966901320575744,1.4166666666666667,0.5,0,D
2021-03-30,Ivory Coast,Ethiopia,-9.509353618969953,-0.3999999999999999,0.5,0,H
2021-03-30,Madagascar,Niger,-35.503013764394154,-1.55,0.5,0,D
2021-03-30,Morocco,Burundi,8.62590426828524,0.20000000000000018,0.5,0,H
2021-03-30,Montenegro,Norway,42.962573511746314,0.8000000000000003,0.5,0,A
2021-03-30,Japan,Mongolia,30.477636684227036,2.0,0.5,0,H
2021-03-30,Belgium,Belarus,55.6746087684935,1.2000000000000002,0.5,0,H
2021-03-30,Gibraltar,Netherlands,-31.434319613067146,-1.6,0.5,0,A
2021-03-30,Bahrain,Jordan,31.175140663168577,1.6,0.5,0,A
2021-03-30,Costa Rica,Mexico,-57.3463672835112,-1.6,0.5,1,A
2021-03-30,Republic of Ireland,Qatar,-64.6586085114975,-1.8,0.5,1,D
2021-03-30,Grenada,United States Virgin Islands,-0.5416841957005545,0.0,0.5,0,H
2021-03-30,Bermuda,Aruba,-0.032601420550463445,0.0,0.5,1,H
2021-03-30,Iran,Syria,28.582594283346907,2.0,0.5,0,H
2021-03-30,Barbados,Anguilla,-18.920417231534657,0.0,0.5,1,H
2021-03-30,Belize,Turks and Caicos Islands,0.271206458861343,0.0,0.5,1,H
2021-03-30,Guyana,Bahamas,-0.5512742217306368,0.0,0.5,1,H
2021-03-30,Azerbaijan,Serbia,-38.73780451230505,-1.2000000000000002,0.5,0,A
2021-03-30,Luxembourg,Portugal,-54.870269967238755,-1.2,0.5,0,A
2021-03-30,Wales,Czech Republic,9.172086609956523,0.0,0.5,0,H
2021-03-30,Saint Vincent and the Grenadines,British Virgin Islands,-1.1058826105540902,0.0,0.5,1,H
2021-03-31,Austria,Denmark,6.200422943760486,-0.19999999999999973,0.5,0,A
2021-03-31,Liechtenstein,Iceland,31.992469252306364,0.4,0.5,0,A
2021-03-31,Germany,North Macedonia,10.763712838306674,0.5999999999999999,0.5,0,A
2021-03-31,Armenia,Romania,36.56157245461077,0.6000000000000001,0.5,0,H
2021-03-31,San Marino,Albania,-77.54685342337189,-2.0,0.5,0,A
2021-03-31,Andorra,Hungary,-112.66195103122345,-2.2,0.5,0,A
2021-03-31,Moldova,Israel,-60.082597242717156,-0.9999999999999999,0.5,0,A
2021-03-31,Scotland,Faroe Islands,9.76840161666155,0.0,0.5,0,H
2021-03-31,England,Poland,28.091191385241473,1.0,0.5,0,H
2021-03-31,Bosnia and Herzegovina,France,-96.1199157059873,-1.6,0.5,0,A
2021-03-31,Lithuania,Italy,-64.22403093019625,-1.8,0.5,0,A
2021-03-31,Northern Ireland,Bulgaria,-7.833304393695016,-0.6000000000000001,0.5,0,D
2021-03-31,Greece,Georgia,55.56830742376201,2.0,0.5,0,D
2021-03-31,Spain,Kosovo,66.95571199467395,0.6000000000000001,0.5,0,H
2021-03-31,Switzerland,Finland,-20.589794742107188,0.3999999999999999,0.5,0,H
2021-03-31,Sweden,Estonia,62.0352631164169,1.6,0.5,0,H
2021-03-31,Ukraine,Kazakhstan,3.6550791725483123,0.2,0.5,0,D
2021-05-23,Ukraine,Bahrain,-60.421014386270826,-1.7999999999999998,0.5,0,D
2021-05-24,Iraq,Tajikistan,35.06724599835593,1.0000000000000002,0.5,0,D
2021-05-24,United Arab Emirates,Jordan,-16.895609640309885,0.0,0.5,0,H
2021-05-25,Indonesia,Afghanistan,0.0,0.0,0.5,1,A
2021-05-25,Oman,Thailand,-0.07713369010252791,0.0,0.5,1,H
2021-05-27,Turkey,Azerbaijan,47.59027664663154,1.6,0.5,0,H
2021-05-28,Japan,Myanmar,29.092222526925525,1.4,0.5,0,H
2021-05-28,Bahrain,Malaysia,25.676178713044692,1.0,0.5,0,H
2021-05-28,Italy,San Marino,127.79302873659503,2.8,0.5,0,H
2021-05-29,Indonesia,Oman,-19.925086395923472,-1.6666666666666667,0.5,1,A
2021-05-29,Iraq,Nepal,25.80061601146349,0.9500000000000002,0.5,0,H
2021-05-29,Mexico,Iceland,69.82233635399484,1.4,0.5,1,H
2021-05-29,Singapore,Afghanistan,-10.0,-2.0,0.5,1,D
2021-05-29,Sweden,Finland,5.212716473138698,1.4,0.5,0,H
2021-05-29,Thailand,Tajikistan,-3.7686195946942007,-1.4,0.5,1,D
2021-05-30,Malta,Northern Ireland,64.60203346371713,0.6,0.5,1,A
2021-05-30,Switzerland,United States,-48.79602813403926,-0.3999999999999999,0.5,0,H
2021-05-30,China,Guam,0.0,0.0,0.5,0,H
2021-05-31,Jordan,Vietnam,7.526645401125961,0.3999999999999999,0.5,1,D
2021-05-31,Turkey,Guinea,3.0315118764056024,0.0,0.5,0,D
2021-06-01,Lithuania,Estonia,55.363344924795456,0.39999999999999997,1.0,0,A
2021-06-01,Poland,Russia,9.294151599673796,-0.3999999999999999,0.5,0,D
2021-06-01,Slovakia,Bulgaria,46.49077687155773,1.2000000000000002,0.5,1,D
2021-06-01,Kosovo,San Marino,18.082499928330662,1.0,0.5,0,H
2021-06-01,North Macedonia,Slovenia,8.525465118082138,0.40000000000000013,0.5,0,D
2021-06-01,Croatia,Armenia,-60.902090163931234,-1.8,0.5,0,D
2021-06-02,Puerto Rico,Bahamas,10.047654159395961,1.0,0.5,0,H
2021-06-02,Dominica,Anguilla,0.7809468266286785,0.0,0.5,1,H
2021-06-02,Cayman Islands,Aruba,0.5348385033887553,0.0,0.5,1,A
2021-06-02,Montserrat,United States Virgin Islands,19.776835418394512,1.0,0.5,1,H
2021-06-02,Romania,Georgia,12.856236298400063,0.9999999999999999,0.5,0,A
2021-06-02,Norway,Luxembourg,30.828928312835842,0.5999999999999999,0.5,1,H
2021-06-02,Cuba,British Virgin Islands,0.3216174445008164,0.0,0.5,1,H
2021-06-02,Mozambique,Lesotho,-27.797180817186245,-0.5,0.5,0,H
2021-06-02,Germany,Denmark,-32.05938177123767,-0.5999999999999999,0.5,1,D
2021-06-02,France,Wales,12.861769181254203,0.20000000000000018,0.5,0,H
2021-06-02,England,Austria,12.456121232048872,0.7999999999999998,0.5,0,H
2021-06-02,Bosnia and Herzegovina,Montenegro,-83.31152493952868,-1.6,0.5,0,D
2021-06-02,Belarus,Azerbaijan,36.63303353938386,1.2,0.5,0,A
2021-06-02,Netherlands,Scotland,3.033892811929718,1.4,0.5,1,D
2021-06-03,United Arab Emirates,Malaysia,20.865181913850392,2.0,0.5,0,H
2021-06-03,Thailand,Indonesia,9.5333830578154,0.5,0.5,1,D
2021-06-03,Bolivia,Venezuela,-27.86516218431325,-0.55,0.5,0,H
2021-06-03,Uruguay,Paraguay,-8.623107348342728,0.0,0.5,0,D
2021-06-03,Kuwait,Australia,-28.635947946552733,-0.75,0.5,0,A
2021-06-03,Peru,Colombia,-18.040245262106737,-0.75,0.5,0,A
2021-06-03,Qatar,India,18.00274116361311,1.5,0.5,0,H
2021-06-03,Bangladesh,Afghanistan,-21.600953117791505,-1.0,0.5,1,D
2021-06-03,Argentina,Chile,28.804538218100788,1.1,0.5,0,D
2021-06-03,Palestine,Singapore,-0.319914015938366,0.5,0.5,1,H
2021-06-03,United States,Honduras,62.12765478243591,1.9,0.5,0,H
2021-06-03,Iran,Hong Kong,28.32674913975552,2.0,0.5,0,H
2021-06-03,Bahrain,Cambodia,34.93850133738215,1.0,0.5,0,H
2021-06-03,Andorra,Republic of Ireland,-22.84295560454325,-0.4,0.5,0,A
2021-06-03,Belgium,Greece,33.0781500932319,0.8,0.5,0,D
2021-06-03,Switzerland,Liechtenstein,48.84821118203786,2.8,0.5,0,H
2021-06-03,Algeria,Mauritania,17.4810280465058,0.19999999999999996,0.5,0,H
2021-06-03,Ukraine,Northern Ireland,16.823401044228603,-0.19999999999999996,0.5,0,H
2021-06-03,Mexico,Costa Rica,82.09187601904091,2.0,1.0,1,D
2021-06-03,Nepal,Taiwan,-8.237537146831755,0.0,0.5,1,H
2021-06-03,Turkey,Moldova,97.07071653430194,2.0,0.5,1,H
2021-06-04,Maldives,Syria,18.61420058764702,0.25,0.5,1,A
2021-06-04,Brazil,Ecuador,9.976186145805286,0.6000000000000001,0.5,0,H
2021-06-04,Saint Kitts and Nevis,Guyana,19.95991992084214,1.5,0.5,0,H
2021-06-04,Nicaragua,Belize,0.8540236844874016,-0.25,0.5,0,H
2021-06-04,Dominican Republic,Barbados,28.98629302871791,1.0,0.5,0,D
2021-06-04,Guatemala,Saint Vincent and the Grenadines,47.442376216718685,1.5,0.5,0,H
2021-06-04,Suriname,Bermuda,19.456175709600984,1.5,0.5,0,H
2021-06-04,Antigua and Barbuda,Grenada,10.526093283906448,0.5,0.5,0,H
2021-06-04,Latvia,Lithuania,14.419310324492471,0.4,0.5,0,H
2021-06-04,Spain,Portugal,-17.54747166490006,0.20000000000000018,0.5,0,D
2021-06-04,Slovenia,Gibraltar,55.909414732752566,0.6,0.5,0,H
2021-06-04,Finland,Estonia,51.858870452543215,-0.4,0.5,0,A
2021-06-04,Hungary,Cyprus,90.61989352890055,0.8000000000000003,0.5,0,H
2021-06-04,Italy,Czech Republic,56.47349043889744,1.0,0.5,0,H
2021-06-04,Faroe Islands,Iceland,37.16782887799536,0.0,0.5,0,A
2021-06-04,Nigeria,Cameroon,2.2232198410874844,0.19999999999999996,0.5,1,A
2021-06-04,North Macedonia,Kazakhstan,70.34777967849436,0.9999999999999999,0.5,0,H
2021-06-04,Rwanda,Central African Republic,36.36640846061891,1.25,0.5,0,H
2021-06-04,Kosovo,Malta,-31.67813629098464,1.4,0.5,1,H
2021-06-05,Lebanon,Sri Lanka,-19.780263918413766,-0.6666666666666667,0.5,1,H
2021-06-05,Bahamas,Trinidad and Tobago,-30.22489960556186,-1.3333333333333333,0.5,0,D
2021-06-05,Turks and Caicos Islands,Haiti,-30.26340051108059,-3.0,0.5,0,A
2021-06-05,Panama,Anguilla,48.21649273055482,1.4,0.5,0,H
2021-06-05,Aruba,Canada,-37.487489111466175,-1.4,0.5,1,A
2021-06-05,United States Virgin Islands,El Salvador,-21.388945107800964,-1.0,0.5,0,A
2021-06-05,South Korea,Turkmenistan,-9.456697051464062,0.0,0.5,0,H
2021-06-05,Saudi Arabia,Yemen,18.914454641776956,1.25,0.5,0,H
2021-06-05,British Virgin Islands,Curaçao,-48.36592009042761,-3.0,0.5,1,A
2021-06-05,Tunisia,DR Congo,34.60264508133969,0.6000000000000001,0.5,0,H
2021-06-05,Sweden,Armenia,-24.942845414055228,-0.20000000000000018,0.5,0,H
2021-06-05,Senegal,Zambia,-9.840209872597143,-0.3999999999999999,0.5,0,H
2021-06-05,Russia,Bulgaria,50.374699080465916,0.7999999999999999,0.5,0,H
2021-06-05,Niger,Gambia,-2.132799792987498,-0.40000000000000013,0.5,1,A
2021-06-05,Montenegro,Israel,29.256930816383374,0.6000000000000001,0.5,0,A
2021-06-05,Ivory Coast,Burkina Faso,-14.60784739410633,-0.20000000000000018,0.5,0,H
2021-06-05,Guinea,Togo,45.62217477844911,1.2000000000000002,0.5,1,A
2021-06-05,Wales,Albania,3.6573893106547075,-0.5999999999999999,0.5,0,D
2021-06-06,United States,Mexico,17.720773677767966,0.3999999999999999,0.5,0,H
2021-06-06,Honduras,Costa Rica,16.584143926176694,-0.19999999999999996,0.5,1,D
2021-06-06,Norway,Greece,-12.410205515989901,0.6000000000000001,0.5,1,A
2021-06-06,Netherlands,Georgia,29.499111571485628,1.0,0.5,0,H
2021-06-06,Moldova,Azerbaijan,-50.61727343399161,-0.39999999999999997,0.5,0,H
2021-06-06,Luxembourg,Scotland,-45.133106747995726,-0.3999999999999999,0.5,0,A
2021-06-06,Denmark,Bosnia and Herzegovina,104.4356931733937,1.4,0.5,0,H
2021-06-06,Belgium,Croatia,76.37152073656625,0.8000000000000003,0.5,0,H
2021-06-06,Austria,Slovakia,39.950883386554324,-0.19999999999999996,0.5,0,D
2021-06-06,Algeria,Mali,10.027019516293194,-0.19999999999999973,0.5,0,H
2021-06-06,England,Romania,82.17471105581149,2.2,0.5,0,H
2021-06-07,Iraq,Cambodia,45.07836529256792,2.2,0.5,1,H
2021-06-07,Bahrain,Iran,6.423025030951749,-1.0,0.5,0,A
2021-06-07,Vietnam,Indonesia,19.369414215034794,0.6666666666666667,0.5,1,H
2021-06-07,United Arab Emirates,Thailand,31.171110740424638,1.3333333333333335,0.5,0,H
2021-06-07,Japan,Tajikistan,44.598898389550186,0.7999999999999998,0.5,0,H
2021-06-07,Kyrgyzstan,Mongolia,19.63546672929624,1.0,0.5,1,A
2021-06-07,Bangladesh,India,8.479938849486189,0.26666666666666666,0.5,1,A
2021-06-07,Uzbekistan,Singapore,-8.14727212265916,0.7,0.5,1,H
2021-06-07,Qatar,Oman,-2.132587729119223,0.6000000000000001,0.5,0,H
2021-06-07,Australia,Taiwan,19.414703406620447,3.0,0.5,1,H
2021-06-07,China,Philippines,10.0,2.0,0.5,1,H
2021-06-07,Guam,Syria,-1.9210471478211275,-1.2,0.5,1,A
2021-06-07,Ukraine,Cyprus,25.973835773358132,0.5999999999999999,0.5,0,H
2021-06-07,Serbia,Jamaica,29.448185477047446,0.8,0.5,1,D
2021-06-07,Rwanda,Central African Republic,54.280601523032146,1.6,1.0,0,H
2021-06-07,Germany,Latvia,25.50159956326661,0.0,0.5,0,H
2021-06-07,Faroe Islands,Liechtenstein,16.53234371040344,0.2,0.5,0,H
2021-06-07,Andorra,Gibraltar,-46.95927337475973,-0.2,0.5,0,D
2021-06-07,Nepal,Jordan,-5.310531201101412,0.0,0.5,1,A
2021-06-08,Saint Vincent and the Grenadines,Cuba,0.00249350168996898,0.0,0.5,1,A
2021-06-08,Barbados,Dominica,-7.758452985027361,-0.19999999999999996,0.5,1,D
2021-06-08,Panama,Dominican Republic,16.538444199054084,0.3999999999999999,0.5,0,H
2021-06-08,Haiti,Nicaragua,8.30950861222891,1.4,0.5,0,H
2021-06-08,Guyana,Puerto Rico,-9.704218886352692,-0.3999999999999999,0.5,1,A
2021-06-08,Paraguay,Brazil,-39.12245933808208,-1.6,0.5,0,A
2021-06-08,Ecuador,Peru,56.42234009508229,2.1999999999999997,0.5,0,A
2021-06-08,Colombia,Argentina,-28.27377383296016,-0.8000000000000003,0.5,0,D
2021-06-08,Venezuela,Uruguay,-29.049118493648848,-0.7999999999999999,0.5,0,D
2021-06-08,Bermuda,Cayman Islands,20.009239760292303,1.0,0.5,1,D
2021-06-08,Chile,Bolivia,34.8648046148362,0.8,1.0,0,D
2021-06-08,Trinidad and Tobago,Saint Kitts and Nevis,-29.220258924641257,-1.75,0.5,1,H
2021-06-08,Canada,Suriname,7.562032167619691,-0.6000000000000001,0.5,1,H
2021-06-08,Curaçao,Guatemala,-28.05105884399586,0.0,0.5,0,D
2021-06-08,Grenada,Montserrat,-19.41585604640636,-0.6666666666666667,0.5,0,A
2021-06-08,Spain,Lithuania,69.1972529334214,2.2,0.5,0,H
2021-06-08,Senegal,Cape Verde,0.46349946437680956,0.6000000000000001,0.5,0,H
2021-06-08,Poland,Iceland,46.6603040821044,-0.19999999999999996,0.5,0,D
2021-06-08,Mozambique,Eswatini,-16.45534812025585,0.09999999999999998,0.5,0,D
2021-06-08,Morocco,Ghana,28.617615737691494,0.20000000000000018,0.5,0,H
2021-06-08,Kosovo,Guinea,-34.540029916820004,0.8,0.5,1,A
2021-06-08,Hungary,Republic of Ireland,101.65764843867896,1.6,0.5,0,D
2021-06-08,Gambia,Togo,34.73352855605367,1.0,0.5,1,H
2021-06-08,France,Bulgaria,128.78453218176332,2.2,0.5,0,H
2021-06-08,Czech Republic,Albania,-23.85084642315246,-0.6000000000000001,0.5,0,H
